id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6009084,3,掷箭,85,31,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,84,101,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,5,16,0,144,ICON_64_equip_anqi_zhijian_lv02,,PVE普通话本套,0,1,AnQi
6009085,3,八荒金刚·掷箭,85,31,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,84,101,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,16,0,144,ICON_64_equip_anqi_zhijian_lv02,,PVE普通话本套不使用,0,1,AnQi
6009086,3,八荒泽兰·掷箭,85,31,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,84,101,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,16,0,144,ICON_64_equip_anqi_zhijian_lv02,,PVE普通话本套不使用,0,1,AnQi
6009087,3,八荒天火·金玉子,94,61,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,103,123,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,1,0,0,0,23,0,576,ICON_64_equip_anqi_jinyushi,,PVE普通话本套（不使用）,0,1,AnQi
6009088,3,八荒金刚·金玉子,94,61,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,103,123,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,1,0,0,0,23,0,576,ICON_64_equip_anqi_jinyushi,,PVE普通话本套不使用,0,1,AnQi
6009089,3,八荒泽兰·金玉子,94,61,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,103,123,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,1,0,0,0,23,0,576,ICON_64_equip_anqi_jinyushi,,PVE普通话本套不使用,0,1,AnQi
6009090,4,八荒天火·探花翎,102,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,121,145,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,1,0,0,12,31,0,960,ICON_64_equip_anqi_feidao2,,PVE话本散件输出（不使用）,0,1,AnQi
6009091,4,八荒金刚·探花翎,102,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,121,145,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,1,0,0,12,31,0,960,ICON_64_equip_anqi_feidao2,,PVE话本散件暴击（不使用）,0,1,AnQi
6009092,4,八荒泽兰·探花翎,102,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,121,145,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,1,0,0,12,31,0,960,ICON_64_equip_anqi_feidao2,,PVE话本散件生存（不使用）,0,1,AnQi
6009093,4,八荒天火·三清,104,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,125,150,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,1,0,0,0,31,0,1200,ICON_64_equip_anqi_zhu2,,PVE话本散件输出（不使用）,0,1,AnQi
6009094,4,八荒金刚·三清,104,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,125,150,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,1,0,0,0,31,0,1200,ICON_64_equip_anqi_zhu2,,PVE话本散件暴击（不使用）,0,1,AnQi
6009095,4,八荒泽兰·三清,104,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,125,150,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,1,0,0,0,31,0,1200,ICON_64_equip_anqi_zhu2,,PVE话本散件生存（不使用）,0,1,AnQi
6009096,4,八荒天火·碎梦,107,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,135,162,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,1,0,0,15,37,0,1200,ICON_64_equip_anqi_feizhen2,,PVE话本散件输出（不使用）,0,1,AnQi
6009097,4,八荒金刚·碎梦,107,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,135,162,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,1,0,0,15,37,0,1200,ICON_64_equip_anqi_feizhen2,,PVE话本散件暴击（不使用）,0,1,AnQi
6009098,4,八荒泽兰·碎梦,107,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,135,162,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,1,0,0,15,37,0,1200,ICON_64_equip_anqi_feizhen2,,PVE话本散件生存（不使用）,0,1,AnQi
6009099,4,八荒天火·钢弦弩,109,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,143,173,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,1,0,0,0,37,0,1200,ICON_64_equip_anqi_nu2,,PVE话本散件输出（不使用）,0,1,AnQi
6009100,4,八荒金刚·钢弦弩,109,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,143,173,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,1,0,0,0,37,0,1200,ICON_64_equip_anqi_nu2,,PVE话本散件暴击（不使用）,0,1,AnQi
6009101,4,八荒泽兰·钢弦弩,109,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,143,173,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,1,0,0,0,37,0,1200,ICON_64_equip_anqi_nu2,,PVE话本散件生存（不使用）,0,1,AnQi
6009102,4,鹰扬羽,93,65,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,101,121,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,1,0,0,9,22,0,2880,ICON_64_equip_anqi_HB_jianpo,,PVET套,0,1,AnQi
6009103,4,金刚·鹰扬羽,93,65,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,101,121,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,1,0,0,8,22,0,2880,ICON_64_equip_anqi_HB_jianpo,,PVET套（不使用）,0,1,AnQi
6009104,4,泽兰·鹰扬羽,93,65,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,101,121,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,1,0,0,8,22,0,2880,ICON_64_equip_anqi_HB_jianpo,,PVET套（不使用）,0,1,AnQi
6009105,4,裂琴弦,100,80,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,117,140,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,1,0,0,14,26,0,4800,icon_64_equip_anqi_HB_qinxin,,PVET套,0,1,AnQi
6009106,4,金刚·裂琴弦,100,80,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,117,140,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,1,0,0,11,26,0,4800,icon_64_equip_anqi_HB_qinxin,,PVET套（不使用）,0,1,AnQi
6009107,4,泽兰·裂琴弦,100,80,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,117,140,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,1,0,0,11,26,0,4800,icon_64_equip_anqi_HB_qinxin,,PVET套（不使用）,0,1,AnQi
6009108,4,诛心雪,105,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,127,152,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,1,0,0,18,34,0,4800,icon_64_equip_anqi_daohun_lv05,,PVET套,0,1,AnQi
6009109,4,金刚·诛心雪,105,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,127,152,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,1,0,0,13,34,0,4800,icon_64_equip_anqi_daohun_lv05,,PVET套（不使用）,0,1,AnQi
6009110,4,泽兰·诛心雪,105,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,127,152,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,1,0,0,13,34,0,4800,icon_64_equip_anqi_daohun_lv05,,PVET套（不使用）,0,1,AnQi
6009111,4,天峰石,110,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,147,178,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,1,0,0,22,46,0,6000,ICON_64_equip_anqi_HB_tianfeng,,PVET套,0,1,AnQi
6009112,4,金刚·天峰石,110,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,147,178,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,1,0,0,17,46,0,6000,ICON_64_equip_anqi_HB_tianfeng,,PVET套（不使用）,0,1,AnQi
6009113,4,泽兰·天峰石,110,85,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,147,178,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,1,0,0,17,46,0,6000,ICON_64_equip_anqi_HB_tianfeng,,PVET套（不使用）,0,1,AnQi
6009114,4,四无刀,115,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,168,203,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,1,0,0,25,59,0,6000,ICON_64_equip_anqi_siwu_lv05,,PVET套,0,1,AnQi
6009115,4,金刚·四无刀,115,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,168,203,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,1,0,0,20,59,0,6000,ICON_64_equip_anqi_siwu_lv05,,PVET套（不使用）,0,1,AnQi
6009116,4,泽兰·四无刀,115,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,168,203,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,1,0,0,20,59,0,6000,ICON_64_equip_anqi_siwu_lv05,,PVET套（不使用）,0,1,AnQi
6009155,1,乌星子,40,31,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,2,0,144,ICON_64_equip_anqi_zhu1,,任务装PVE,0,1,AnQi
6009156,1,无影针,50,41,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,4,0,216,ICON_64_equip_anqi_feizhen1,,任务装PVE,0,1,AnQi
6009157,2,暗弩,65,51,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,7,0,288,ICON_64_equip_anqi_nu1,,任务装PVE,0,1,AnQi
6009158,2,寒星镖,75,61,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,11,0,384,ICON_64_equip_anqi_biao2,,任务装PVE,0,1,AnQi
6009159,2,袖箭,85,70,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,85,98,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,16,0,480,ICON_64_equip_anqi_xiujian2,,任务装PVE,0,1,AnQi
6009160,3,璎珞刀,95,81,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,103,123,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,23,0,960,ICON_64_equip_anqi_feidao3,,任务装PVE,0,1,AnQi
6009171,1,乌星子,38,31,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_anqi_zhu1,,商店售卖,0,1,AnQi
6009172,1,无影针,48,41,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,17,17,16,21,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_anqi_feizhen1,,商店售卖,0,1,AnQi
6009173,2,暗弩,63,51,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_anqi_nu1,,商店售卖,0,1,AnQi
6009174,2,寒星镖,73,61,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_anqi_biao2,,商店售卖,0,1,AnQi
6009175,2,袖箭,83,70,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,85,98,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,480,ICON_64_equip_anqi_xiujian2,,商店售卖,0,1,AnQi
6009176,3,璎珞刀,93,81,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,117,138,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_anqi_feidao3,,商店售卖,0,1,AnQi
6009177,4,武道·寻花间,120,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVP装,,10,1,1,1,2200,167,204,0,0,0,0,0,0,36,36,0,43,0,0,48,0,0,0,0,0,0,0,24,0,0,0,6600,ICON_64_equip_anqi_PVP_XunHua,,稀有装,0,2,AnQi
6009178,4,武道·明月碎,125,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVP装,,10,1,1,1,2200,187,228,0,0,0,0,0,0,41,41,0,48,0,0,50,0,0,0,0,0,0,0,25,0,0,0,7040,ICON_64_equip_anqi_PVP_YueSui,,稀有装,0,2,AnQi
6009179,4,天火·寻花间,120,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,201,242,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,3.5999999999999996,0,0,29,65,0,6600,ICON_64_equip_anqi_PVE_XunHua,,PVET套输出,0,1,AnQi
6009180,4,金刚·寻花间,120,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,201,242,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,440,0,0,0,1.5,0,29,67,0,6600,ICON_64_equip_anqi_PVE_XunHua,,PVET套暴击,0,1,AnQi
6009181,4,泽兰·寻花间,120,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,201,242,38,47,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,29,65,0,6600,ICON_64_equip_anqi_PVE_XunHua,,PVET套生存,0,1,AnQi
6009182,4,天火·明月碎,125,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,235,284,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,4.8,0,0,32,74,0,7040,ICON_64_equip_anqi_PVE_YueSui,,PVET套输出,0,1,AnQi
6009183,4,金刚·明月碎,125,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,235,284,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,440,0,0,0,2,0,32,77,0,7040,ICON_64_equip_anqi_PVE_YueSui,,PVET套暴击,0,1,AnQi
6009184,4,泽兰·明月碎,125,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,235,284,48,56,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,32,74,0,7040,ICON_64_equip_anqi_PVE_YueSui,,PVET套生存,0,1,AnQi
6009190,4,武道·惊龙现,130,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVP装,,10,1,1,1,2200,209,254,0,0,0,0,0,0,47,47,0,54,0,0,52,0,0,0,0,0,0,0,26,0,0,0,7040,ICON_64_equip_anqi_PVP_JingLong,,稀有装,0,2,AnQi
6009196,4,天火·惊龙现,130,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,272,330,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,6,0,0,35,84,0,7040,ICON_64_equip_anqi_PVE_JingLong,,PVET套输出,0,1,AnQi
6009197,4,金刚·惊龙现,130,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,272,330,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,440,0,0,0,2.5,0,35,90,0,7040,ICON_64_equip_anqi_PVE_JingLong,,PVET套暴击,0,1,AnQi
6009198,4,泽兰·惊龙现,130,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,272,330,59,66,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,35,84,0,7040,ICON_64_equip_anqi_PVE_JingLong,,PVET套生存,0,1,AnQi
6009119,4,逐泪影,127,90,0,-1,装备暗器后，可使用“飞花摘叶”技能。<br>本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,276,332,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,2,0,34,83,0,7040,ICON_64_equip_anqi_PVE_LeiYing,,话本散件,0,1,AnQi
