id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6015084,3,秀隐,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,189,158,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,5,11,0,144,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套,0,1,NeiChen
6015085,3,金刚·秀隐,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,8,10,162,131,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,11,0,144,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套不使用,0,1,NeiChen
6015086,3,泽兰·秀隐,85,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,8,10,162,131,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,11,0,144,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套不使用,0,1,NeiChen
6015087,3,艳逸,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,244,194,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,1,0,0,15,0,576,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套（不使用）,0,1,NeiChen
6015088,3,金刚·艳逸,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,10,13,209,159,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,1,0,0,15,0,576,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套不使用,0,1,NeiChen
6015089,3,泽兰·艳逸,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,10,13,209,159,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,1,0,0,15,0,576,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE普通话本套不使用,0,1,NeiChen
6015090,4,天火·绮咏,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,13,16,242,174,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,1,0,12,20,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件输出（不使用）,0,1,NeiChen
6015091,4,金刚·绮咏,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,13,16,242,174,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,1,0,12,20,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件暴击（不使用）,0,1,NeiChen
6015092,4,泽兰·绮咏,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,13,16,242,174,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,1,0,12,20,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件生存（不使用）,0,1,NeiChen
6015093,4,天火·孤梦,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,14,17,252,178,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,1,0,0,20,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件输出（不使用）,0,1,NeiChen
6015094,4,金刚·孤梦,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,14,17,252,178,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,1,0,0,20,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件暴击（不使用）,0,1,NeiChen
6015095,4,泽兰·孤梦,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,14,17,252,178,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,1,0,0,20,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件生存（不使用）,0,1,NeiChen
6015096,4,天火·绮盈,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,16,20,263,184,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,1.5,0,15,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件输出（不使用）,0,1,NeiChen
6015097,4,金刚·绮盈,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,16,20,263,184,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,1.5,0,15,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件暴击（不使用）,0,1,NeiChen
6015098,4,泽兰·绮盈,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,16,20,263,184,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,1.5,0,15,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件生存（不使用）,0,1,NeiChen
6015099,4,天火·艳采,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,17,21,273,188,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,1.5,0,0,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件输出（不使用）,0,1,NeiChen
6015100,4,金刚·艳采,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,17,21,273,188,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,1.5,0,0,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件暴击（不使用）,0,1,NeiChen
6015101,4,泽兰·艳采,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,17,21,273,188,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,1.5,0,0,25,0,1200,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVE话本散件生存（不使用）,0,1,NeiChen
6015102,4,沂梦,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,0,0,238,190,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,1,0,9,15,0,2880,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套输出,0,1,NeiChen
6015103,4,金刚·沂梦,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,10,12,205,157,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,1,0,8,15,0,2880,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015104,4,泽兰·沂梦,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,10,12,205,157,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,1,0,8,15,0,2880,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015105,4,采苹,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,0,0,275,210,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,1,0,14,18,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套输出,0,1,NeiChen
6015106,4,金刚·采苹,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,12,15,235,170,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,1,0,11,18,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015107,4,泽兰·采苹,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,12,15,235,170,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,1,0,11,18,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015108,4,罂宁,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,0,0,303,230,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,1.5,0,18,23,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套输出,0,1,NeiChen
6015109,4,金刚·罂宁,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,15,18,253,180,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,1.5,0,13,23,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015110,4,泽兰·罂宁,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,15,18,253,180,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,1.5,0,13,23,0,4800,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015111,4,疏玉,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,0,0,338,250,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,1.5,0,22,31,0,6000,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套输出,0,1,NeiChen
6015112,4,金刚·疏玉,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,18,22,278,190,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,1.5,0,17,31,0,6000,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015113,4,泽兰·疏玉,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,18,22,278,190,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,1.5,0,17,31,0,6000,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,PVET套（不使用）,0,1,NeiChen
6015114,4,明纤,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,0,0,372,270,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,1.5,0,25,39,0,6000,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,PVET套输出,0,1,NeiChen
6015115,4,金刚·明纤,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,21,26,302,200,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,1.5,0,20,39,0,6000,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,PVET套（不使用）,0,1,NeiChen
6015116,4,泽兰·明纤,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,21,26,302,200,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,1.5,0,20,39,0,6000,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,PVET套（不使用）,0,1,NeiChen
6015155,1,环姿·秀眉,40,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,70,58,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,1,0,144,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015156,1,环姿·绮咏,50,41,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,89,74,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,3,0,216,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015157,2,环姿·艳逸,65,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,123,101,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,5,0,288,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015158,2,环姿·明宫,75,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,150,124,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,7,0,384,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015159,2,环姿·孤梦,85,70,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,189,158,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,11,0,480,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015160,3,环姿·无妄,95,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,244,194,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,16,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,任务装PVE,0,1,NeiChen
6015175,1,环姿·秀眉,38,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,62,50,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015176,1,环姿·绮咏,48,41,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,77,62,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015177,2,环姿·艳逸,63,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,108,86,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015178,2,环姿·明宫,73,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,129,103,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015179,2,环姿·孤梦,83,70,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,0,0,151,120,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015180,3,环姿·无妄,93,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,0,0,175,141,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,商店售卖,0,1,NeiChen
6015181,4,武道·沾轻衣,120,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,0,0,240,175,0,0,0,0,43,0,61,0,48,0,0,0,0,0,0,0,24,0,0,0,6600,icon_64_equip_undies_M_M_NeiYi_0003_02,NPCAVATAR_NeiYi_M_0006,稀有装,0,2,NeiChen
6015182,4,武道·归永夜,125,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,0,0,252,184,0,0,0,0,48,0,69,0,50,0,0,0,0,0,0,0,25,0,0,0,7040,icon_64_equip_undies_M_M_NeiYi_0003_02,NPCAVATAR_NeiYi_M_0006,稀有装,0,2,NeiChen
6015183,4,喋血·沾轻衣,120,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,0,0,426,287,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,1.5,0,29,41,0,6600,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,门派PVE套装T5,0,1,NeiChen
6015184,4,喋血·归永夜,125,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,0,0,469,311,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,1.5,0,32,46,0,7040,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,门派PVE套装T6,0,1,NeiChen
6015185,3,束玉·孤川·珑,93,81,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,0,0,171,137,0,0,0,0,23,0,32,0,32,0,0,0,0,0,0,0,16,0,0,0,960,icon_64_equip_undies_M_M_NeiYi_0003,NPCAVATAR_NeiYi_M_0005,珑铸装备,0,2,NeiChen
6015190,4,武道·尽黄昏,130,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,0,0,265,194,0,0,0,0,54,0,78,0,52,0,0,0,0,0,0,0,26,0,0,0,7040,icon_64_equip_undies_M_M_NeiYi_0003_02,NPCAVATAR_NeiYi_M_0006,稀有装,0,2,NeiChen
6015191,4,喋血·尽黄昏,130,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,0,0,516,337,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,1.5,0,35,52,0,7040,icon_64_equip_undies_M_M_NeiYi_0003_03,NPCAVATAR_NeiYi_M_0008,门派PVE套装T7,0,1,NeiChen
